# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
793,Flop,0,-4532,4532,CHECK,0,"['2d', '8h']","['8d', '9h']","['2s', '3s', '6s']",,3h,100,100
793,Turn,1,-4532,4532,CHECK,0,"['2d', '8h']","['8d', '9h']","['2s', '3s', '6s', 'Ah']",,3h,100,100
793,Turn,0,-4532,4532,CHECK,0,"['2d', '8h']","['8d', '9h']","['2s', '3s', '6s', 'Ah']",,3h,100,100
793,River,1,-4532,4532,CHECK,0,"['2d', '8h']","['8d', '9h']","['2s', '3s', '6s', 'Ah', '4h']",,3h,100,100
793,River,0,-4532,4532,CHECK,0,"['2d', '8h']","['8d', '9h']","['2s', '3s', '6s', 'Ah', '4h']",,3h,100,100
794,Pre-Flop,0,-4432,4432,RAISE,98,"['2s', 'As']","['9h', '6s']","['8s', '8d']",,,1,1
794,Pre-Flop,1,-4432,4432,CALL,0,"['2s', 'As']","['9h', '6s']","['8s', '8d']",,,2,2
794,Flop,0,-4432,4432,CHECK,0,"['2s', 'As']","['9h', '6s']","['8s', '8d', '9s']",,,100,100
794,Flop,1,-4432,4432,CHECK,0,"['2s', 'As']","['9h', '6s']","['8s', '8d', '9s']",,,100,100
794,Turn,0,-4432,4432,CHECK,0,"['2s', 'As']","['9h', '6s']","['8s', '8d', '9s', '3s']",,,100,100
794,Turn,1,-4432,4432,CHECK,0,"['2s', 'As']","['9h', '6s']","['8s', '8d', '9s', '3s']",,,100,100
794,River,0,-4432,4432,CHECK,0,"['2s', 'As']","['9h', '6s']","['8s', '8d', '9s', '3s', '2h']",,,100,100
794,River,1,-4432,4432,CHECK,0,"['2s', 'As']","['9h', '6s']","['8s', '8d', '9s', '3s', '2h']",,,100,100
795,Pre-Flop,1,-4332,4332,CALL,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s']",,,1,1
795,Pre-Flop,0,-4332,4332,RAISE,98,"['Ah', '5d']","['9s', '6d']","['6s', '8s']",,,2,2
795,Pre-Flop,1,-4332,4332,CALL,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s']",,,2,2
795,Flop,1,-4332,4332,CHECK,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s', '7s']",,,100,100
795,Flop,0,-4332,4332,CHECK,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s', '7s']",,,100,100
795,Turn,1,-4332,4332,CHECK,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s', '7s', '2s']",,,100,100
795,Turn,0,-4332,4332,CHECK,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s', '7s', '2s']",,,100,100
795,River,1,-4332,4332,CHECK,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s', '7s', '2s', '8h']",,,100,100
795,River,0,-4332,4332,CHECK,0,"['Ah', '5d']","['9s', '6d']","['6s', '8s', '7s', '2s', '8h']",,,100,100
796,Pre-Flop,0,-4432,4432,RAISE,98,"['2h', 'Ad']","['4s', '7d']","['4d', 'Ah']",,,1,1
796,Pre-Flop,1,-4432,4432,DISCARD,0,"['2h', 'Ad']","['4s', '7d']","['4d', 'Ah']",,,2,2
796,Pre-Flop,1,-4432,4432,FOLD,0,"['2h', 'Ad']","['4s', '5h']","['4d', 'Ah']",,7d,2,2
797,Pre-Flop,1,-4430,4430,CALL,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d']",,,1,1
797,Pre-Flop,0,-4430,4430,RAISE,98,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d']",,,2,2
797,Pre-Flop,1,-4430,4430,CALL,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d']",,,2,2
797,Flop,1,-4430,4430,CHECK,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d', '8h']",,,100,100
797,Flop,0,-4430,4430,CHECK,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d', '8h']",,,100,100
797,Turn,1,-4430,4430,CHECK,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d', '8h', '9s']",,,100,100
797,Turn,0,-4430,4430,CHECK,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d', '8h', '9s']",,,100,100
797,River,1,-4430,4430,CHECK,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d', '8h', '9s', '2h']",,,100,100
797,River,0,-4430,4430,CHECK,0,"['6h', '9d']","['4d', 'Ah']","['Ad', '7d', '8h', '9s', '2h']",,,100,100
798,Pre-Flop,0,-4330,4330,RAISE,98,"['7s', '7h']","['6h', '5h']","['3s', '9s']",,,1,1
798,Pre-Flop,1,-4330,4330,CALL,0,"['7s', '7h']","['6h', '5h']","['3s', '9s']",,,2,2
798,Flop,0,-4330,4330,CHECK,0,"['7s', '7h']","['6h', '5h']","['3s', '9s', '5d']",,,100,100
798,Flop,1,-4330,4330,CHECK,0,"['7s', '7h']","['6h', '5h']","['3s', '9s', '5d']",,,100,100
798,Turn,0,-4330,4330,CHECK,0,"['7s', '7h']","['6h', '5h']","['3s', '9s', '5d', '4h']",,,100,100
798,Turn,1,-4330,4330,CHECK,0,"['7s', '7h']","['6h', '5h']","['3s', '9s', '5d', '4h']",,,100,100
798,River,0,-4330,4330,CHECK,0,"['7s', '7h']","['6h', '5h']","['3s', '9s', '5d', '4h', 'Ah']",,,100,100
798,River,1,-4330,4330,CHECK,0,"['7s', '7h']","['6h', '5h']","['3s', '9s', '5d', '4h', 'Ah']",,,100,100
799,Pre-Flop,1,-4230,4230,CALL,0,"['7s', '2h']","['6h', '8h']","['2s', '3s']",,,1,1
799,Pre-Flop,0,-4230,4230,RAISE,98,"['7s', '2h']","['6h', '8h']","['2s', '3s']",,,2,2
799,Pre-Flop,1,-4230,4230,CALL,0,"['7s', '2h']","['6h', '8h']","['2s', '3s']",,,2,2
799,Flop,1,-4230,4230,CHECK,0,"['7s', '2h']","['6h', '8h']","['2s', '3s', '7h']",,,100,100
799,Flop,0,-4230,4230,CHECK,0,"['7s', '2h']","['6h', '8h']","['2s', '3s', '7h']",,,100,100
799,Turn,1,-4230,4230,CHECK,0,"['7s', '2h']","['6h', '8h']","['2s', '3s', '7h', '2d']",,,100,100
799,Turn,0,-4230,4230,CHECK,0,"['7s', '2h']","['6h', '8h']","['2s', '3s', '7h', '2d']",,,100,100
799,River,1,-4230,4230,CHECK,0,"['7s', '2h']","['6h', '8h']","['2s', '3s', '7h', '2d', '9s']",,,100,100
799,River,0,-4230,4230,CHECK,0,"['7s', '2h']","['6h', '8h']","['2s', '3s', '7h', '2d', '9s']",,,100,100
800,Pre-Flop,0,-4130,4130,RAISE,98,"['2h', '4h']","['3s', 'As']","['5s', '3d']",,,1,1
800,Pre-Flop,1,-4130,4130,DISCARD,0,"['2h', '4h']","['3s', 'As']","['5s', '3d']",,,2,2
800,Pre-Flop,1,-4130,4130,CALL,0,"['2h', '4h']","['6d', 'As']","['5s', '3d']",,3s,2,2
800,Flop,0,-4130,4130,CHECK,0,"['2h', '4h']","['6d', 'As']","['5s', '3d', '9d']",,3s,100,100
800,Flop,1,-4130,4130,CHECK,0,"['2h', '4h']","['6d', 'As']","['5s', '3d', '9d']",,3s,100,100
800,Turn,0,-4130,4130,CHECK,0,"['2h', '4h']","['6d', 'As']","['5s', '3d', '9d', '7s']",,3s,100,100
800,Turn,1,-4130,4130,CHECK,0,"['2h', '4h']","['6d', 'As']","['5s', '3d', '9d', '7s']",,3s,100,100
800,River,0,-4130,4130,CHECK,0,"['2h', '4h']","['6d', 'As']","['5s', '3d', '9d', '7s', '7h']",,3s,100,100
800,River,1,-4130,4130,CHECK,0,"['2h', '4h']","['6d', 'As']","['5s', '3d', '9d', '7s', '7h']",,3s,100,100
801,Pre-Flop,1,-4230,4230,CALL,0,"['Ah', '5s']","['4h', '7s']","['9d', 'Ad']",,,1,1
801,Pre-Flop,0,-4230,4230,RAISE,98,"['Ah', '5s']","['4h', '7s']","['9d', 'Ad']",,,2,2
801,Pre-Flop,1,-4230,4230,DISCARD,0,"['Ah', '5s']","['4h', '7s']","['9d', 'Ad']",,,2,2
801,Pre-Flop,1,-4230,4230,FOLD,0,"['Ah', '5s']","['4h', '6d']","['9d', 'Ad']",,7s,2,2
802,Pre-Flop,0,-4228,4228,RAISE,98,"['2h', '6h']","['6s', 'Ad']","['5s', '5d']",,,1,1
802,Pre-Flop,1,-4228,4228,CALL,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d']",,,2,2
802,Flop,0,-4228,4228,CHECK,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d', '2d']",,,100,100
802,Flop,1,-4228,4228,CHECK,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d', '2d']",,,100,100
802,Turn,0,-4228,4228,CHECK,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d', '2d', '7d']",,,100,100
802,Turn,1,-4228,4228,CHECK,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d', '2d', '7d']",,,100,100
802,River,0,-4228,4228,CHECK,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d', '2d', '7d', '8s']",,,100,100
802,River,1,-4228,4228,CHECK,0,"['2h', '6h']","['6s', 'Ad']","['5s', '5d', '2d', '7d', '8s']",,,100,100
803,Pre-Flop,1,-4128,4128,CALL,0,"['8d', '5d']","['7h', '9h']","['8s', '7s']",,,1,1
803,Pre-Flop,0,-4128,4128,RAISE,98,"['8d', '5d']","['7h', '9h']","['8s', '7s']",,,2,2
803,Pre-Flop,1,-4128,4128,CALL,0,"['8d', '5d']","['7h', '9h']","['8s', '7s']",,,2,2
803,Flop,1,-4128,4128,CHECK,0,"['8d', '5d']","['7h', '9h']","['8s', '7s', '2h']",,,100,100
803,Flop,0,-4128,4128,CHECK,0,"['8d', '5d']","['7h', '9h']","['8s', '7s', '2h']",,,100,100
803,Turn,1,-4128,4128,CHECK,0,"['8d', '5d']","['7h', '9h']","['8s', '7s', '2h', '5s']",,,100,100
803,Turn,0,-4128,4128,CHECK,0,"['8d', '5d']","['7h', '9h']","['8s', '7s', '2h', '5s']",,,100,100
803,River,1,-4128,4128,CHECK,0,"['8d', '5d']","['7h', '9h']","['8s', '7s', '2h', '5s', '4d']",,,100,100
803,River,0,-4128,4128,CHECK,0,"['8d', '5d']","['7h', '9h']","['8s', '7s', '2h', '5s', '4d']",,,100,100
804,Pre-Flop,0,-4028,4028,RAISE,98,"['7s', '3h']","['4d', '4h']","['4s', '8h']",,,1,1
804,Pre-Flop,1,-4028,4028,DISCARD,0,"['7s', '3h']","['4d', '4h']","['4s', '8h']",,,2,2
804,Pre-Flop,1,-4028,4028,CALL,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h']",,4h,2,2
804,Flop,0,-4028,4028,CHECK,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h', '6h']",,4h,100,100
804,Flop,1,-4028,4028,CHECK,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h', '6h']",,4h,100,100
804,Turn,0,-4028,4028,CHECK,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h', '6h', '2h']",,4h,100,100
804,Turn,1,-4028,4028,CHECK,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h', '6h', '2h']",,4h,100,100
804,River,0,-4028,4028,CHECK,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h', '6h', '2h', '9s']",,4h,100,100
804,River,1,-4028,4028,CHECK,0,"['7s', '3h']","['4d', 'Ad']","['4s', '8h', '6h', '2h', '9s']",,4h,100,100
805,Pre-Flop,1,-4128,4128,CALL,0,"['9h', '5s']","['3h', '8d']","['5d', '4s']",,,1,1
805,Pre-Flop,0,-4128,4128,RAISE,98,"['9h', '5s']","['3h', '8d']","['5d', '4s']",,,2,2
805,Pre-Flop,1,-4128,4128,DISCARD,0,"['9h', '5s']","['3h', '8d']","['5d', '4s']",,,2,2
805,Pre-Flop,1,-4128,4128,FOLD,0,"['9h', '5s']","['3h', '3d']","['5d', '4s']",,8d,2,2
806,Pre-Flop,0,-4126,4126,RAISE,98,"['4h', 'Ad']","['9s', '2s']","['4d', '7h']",,,1,1
806,Pre-Flop,1,-4126,4126,DISCARD,0,"['4h', 'Ad']","['9s', '2s']","['4d', '7h']",,,2,2
806,Pre-Flop,1,-4126,4126,FOLD,0,"['4h', 'Ad']","['7d', '2s']","['4d', '7h']",,9s,2,2
807,Pre-Flop,1,-4124,4124,CALL,0,"['3h', '6s']","['5s', '6h']","['3d', '9h']",,,1,1
807,Pre-Flop,0,-4124,4124,RAISE,98,"['3h', '6s']","['5s', '6h']","['3d', '9h']",,,2,2
807,Pre-Flop,1,-4124,4124,DISCARD,0,"['3h', '6s']","['5s', '6h']","['3d', '9h']",,,2,2
807,Pre-Flop,1,-4124,4124,FOLD,0,"['3h', '6s']","['5s', '7d']","['3d', '9h']",,6h,2,2
808,Pre-Flop,0,-4122,4122,RAISE,98,"['3d', '2h']","['5h', 'Ah']","['8d', '5d']",,,1,1
808,Pre-Flop,1,-4122,4122,CALL,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d']",,,2,2
808,Flop,0,-4122,4122,CHECK,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d', 'As']",,,100,100
808,Flop,1,-4122,4122,CHECK,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d', 'As']",,,100,100
808,Turn,0,-4122,4122,CHECK,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d', 'As', '2d']",,,100,100
808,Turn,1,-4122,4122,CHECK,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d', 'As', '2d']",,,100,100
808,River,0,-4122,4122,CHECK,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d', 'As', '2d', '6s']",,,100,100
808,River,1,-4122,4122,CHECK,0,"['3d', '2h']","['5h', 'Ah']","['8d', '5d', 'As', '2d', '6s']",,,100,100
809,Pre-Flop,1,-4222,4222,CALL,0,"['5h', '2s']","['9h', '5d']","['4s', 'As']",,,1,1
809,Pre-Flop,0,-4222,4222,RAISE,98,"['5h', '2s']","['9h', '5d']","['4s', 'As']",,,2,2
809,Pre-Flop,1,-4222,4222,CALL,0,"['5h', '2s']","['9h', '5d']","['4s', 'As']",,,2,2
809,Flop,1,-4222,4222,CHECK,0,"['5h', '2s']","['9h', '5d']","['4s', 'As', '2d']",,,100,100
809,Flop,0,-4222,4222,CHECK,0,"['5h', '2s']","['9h', '5d']","['4s', 'As', '2d']",,,100,100
809,Turn,1,-4222,4222,CHECK,0,"['5h', '2s']","['9h', '5d']","['4s', 'As', '2d', '8h']",,,100,100
809,Turn,0,-4222,4222,CHECK,0,"['5h', '2s']","['9h', '5d']","['4s', 'As', '2d', '8h']",,,100,100
809,River,1,-4222,4222,CHECK,0,"['5h', '2s']","['9h', '5d']","['4s', 'As', '2d', '8h', '9d']",,,100,100
809,River,0,-4222,4222,CHECK,0,"['5h', '2s']","['9h', '5d']","['4s', 'As', '2d', '8h', '9d']",,,100,100
810,Pre-Flop,0,-4322,4322,RAISE,98,"['4h', '6h']","['9d', '8h']","['3d', '6s']",,,1,1
810,Pre-Flop,1,-4322,4322,CALL,0,"['4h', '6h']","['9d', '8h']","['3d', '6s']",,,2,2
810,Flop,0,-4322,4322,CHECK,0,"['4h', '6h']","['9d', '8h']","['3d', '6s', '2d']",,,100,100
810,Flop,1,-4322,4322,CHECK,0,"['4h', '6h']","['9d', '8h']","['3d', '6s', '2d']",,,100,100
810,Turn,0,-4322,4322,CHECK,0,"['4h', '6h']","['9d', '8h']","['3d', '6s', '2d', '2h']",,,100,100
810,Turn,1,-4322,4322,CHECK,0,"['4h', '6h']","['9d', '8h']","['3d', '6s', '2d', '2h']",,,100,100
810,River,0,-4322,4322,CHECK,0,"['4h', '6h']","['9d', '8h']","['3d', '6s', '2d', '2h', '5s']",,,100,100
810,River,1,-4322,4322,CHECK,0,"['4h', '6h']","['9d', '8h']","['3d', '6s', '2d', '2h', '5s']",,,100,100
811,Pre-Flop,1,-4222,4222,CALL,0,"['8h', '3d']","['5h', '2s']","['7s', '2d']",,,1,1
811,Pre-Flop,0,-4222,4222,RAISE,98,"['8h', '3d']","['5h', '2s']","['7s', '2d']",,,2,2
811,Pre-Flop,1,-4222,4222,DISCARD,0,"['8h', '3d']","['5h', '2s']","['7s', '2d']",,,2,2
811,Pre-Flop,1,-4222,4222,CALL,0,"['8h', '3d']","['5h', 'As']","['7s', '2d']",,2s,2,2
811,Flop,1,-4222,4222,CHECK,0,"['8h', '3d']","['5h', 'As']","['7s', '2d', '6d']",,2s,100,100
811,Flop,0,-4222,4222,CHECK,0,"['8h', '3d']","['5h', 'As']","['7s', '2d', '6d']",,2s,100,100
811,Turn,1,-4222,4222,CHECK,0,"['8h', '3d']","['5h', 'As']","['7s', '2d', '6d', '3s']",,2s,100,100
811,Turn,0,-4222,4222,CHECK,0,"['8h', '3d']","['5h', 'As']","['7s', '2d', '6d', '3s']",,2s,100,100
811,River,1,-4222,4222,CHECK,0,"['8h', '3d']","['5h', 'As']","['7s', '2d', '6d', '3s', '3h']",,2s,100,100
811,River,0,-4222,4222,CHECK,0,"['8h', '3d']","['5h', 'As']","['7s', '2d', '6d', '3s', '3h']",,2s,100,100
812,Pre-Flop,0,-4122,4122,RAISE,98,"['4d', '5h']","['As', '4h']","['8d', '6d']",,,1,1
812,Pre-Flop,1,-4122,4122,CALL,0,"['4d', '5h']","['As', '4h']","['8d', '6d']",,,2,2
812,Flop,0,-4122,4122,CHECK,0,"['4d', '5h']","['As', '4h']","['8d', '6d', '5d']",,,100,100
812,Flop,1,-4122,4122,CHECK,0,"['4d', '5h']","['As', '4h']","['8d', '6d', '5d']",,,100,100
812,Turn,0,-4122,4122,CHECK,0,"['4d', '5h']","['As', '4h']","['8d', '6d', '5d', '3s']",,,100,100
812,Turn,1,-4122,4122,CHECK,0,"['4d', '5h']","['As', '4h']","['8d', '6d', '5d', '3s']",,,100,100
812,River,0,-4122,4122,CHECK,0,"['4d', '5h']","['As', '4h']","['8d', '6d', '5d', '3s', '9h']",,,100,100
812,River,1,-4122,4122,CHECK,0,"['4d', '5h']","['As', '4h']","['8d', '6d', '5d', '3s', '9h']",,,100,100
813,Pre-Flop,1,-4022,4022,CALL,0,"['9s', 'Ah']","['4d', '5h']","['5s', '4s']",,,1,1
813,Pre-Flop,0,-4022,4022,RAISE,98,"['9s', 'Ah']","['4d', '5h']","['5s', '4s']",,,2,2
813,Pre-Flop,1,-4022,4022,DISCARD,0,"['9s', 'Ah']","['4d', '5h']","['5s', '4s']",,,2,2
813,Pre-Flop,1,-4022,4022,CALL,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s']",,4d,2,2
813,Flop,1,-4022,4022,CHECK,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s', '7d']",,4d,100,100
813,Flop,0,-4022,4022,CHECK,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s', '7d']",,4d,100,100
813,Turn,1,-4022,4022,CHECK,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s', '7d', 'Ad']",,4d,100,100
813,Turn,0,-4022,4022,CHECK,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s', '7d', 'Ad']",,4d,100,100
813,River,1,-4022,4022,CHECK,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s', '7d', 'Ad', '3h']",,4d,100,100
813,River,0,-4022,4022,CHECK,0,"['9s', 'Ah']","['5d', '5h']","['5s', '4s', '7d', 'Ad', '3h']",,4d,100,100
814,Pre-Flop,0,-4122,4122,RAISE,98,"['8d', '6h']","['3d', '8h']","['9h', '7h']",,,1,1
814,Pre-Flop,1,-4122,4122,DISCARD,0,"['8d', '6h']","['3d', '8h']","['9h', '7h']",,,2,2
814,Pre-Flop,1,-4122,4122,CALL,0,"['8d', '6h']","['8s', '8h']","['9h', '7h']",,3d,2,2
814,Flop,0,-4122,4122,CHECK,0,"['8d', '6h']","['8s', '8h']","['9h', '7h', 'As']",,3d,100,100
814,Flop,1,-4122,4122,CHECK,0,"['8d', '6h']","['8s', '8h']","['9h', '7h', 'As']",,3d,100,100
814,Turn,0,-4122,4122,CHECK,0,"['8d', '6h']","['8s', '8h']","['9h', '7h', 'As', '6s']",,3d,100,100
814,Turn,1,-4122,4122,CHECK,0,"['8d', '6h']","['8s', '8h']","['9h', '7h', 'As', '6s']",,3d,100,100
814,River,0,-4122,4122,CHECK,0,"['8d', '6h']","['8s', '8h']","['9h', '7h', 'As', '6s', '9d']",,3d,100,100
814,River,1,-4122,4122,CHECK,0,"['8d', '6h']","['8s', '8h']","['9h', '7h', 'As', '6s', '9d']",,3d,100,100
815,Pre-Flop,1,-4122,4122,CALL,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h']",,,1,1
815,Pre-Flop,0,-4122,4122,RAISE,98,"['9s', 'Ah']","['7d', '6d']","['8h', '6h']",,,2,2
815,Pre-Flop,1,-4122,4122,CALL,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h']",,,2,2
815,Flop,1,-4122,4122,CHECK,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h', '9h']",,,100,100
815,Flop,0,-4122,4122,CHECK,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h', '9h']",,,100,100
815,Turn,1,-4122,4122,CHECK,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h', '9h', '4s']",,,100,100
815,Turn,0,-4122,4122,CHECK,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h', '9h', '4s']",,,100,100
815,River,1,-4122,4122,CHECK,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h', '9h', '4s', '3s']",,,100,100
815,River,0,-4122,4122,CHECK,0,"['9s', 'Ah']","['7d', '6d']","['8h', '6h', '9h', '4s', '3s']",,,100,100
816,Pre-Flop,0,-4022,4022,RAISE,98,"['8d', '8s']","['6h', '4s']","['4h', '2s']",,,1,1
816,Pre-Flop,1,-4022,4022,DISCARD,0,"['8d', '8s']","['6h', '4s']","['4h', '2s']",,,2,2
816,Pre-Flop,1,-4022,4022,CALL,0,"['8d', '8s']","['6h', '5h']","['4h', '2s']",,4s,2,2
816,Flop,0,-4022,4022,CHECK,0,"['8d', '8s']","['6h', '5h']","['4h', '2s', '9s']",,4s,100,100
816,Flop,1,-4022,4022,CHECK,0,"['8d', '8s']","['6h', '5h']","['4h', '2s', '9s']",,4s,100,100
816,Turn,0,-4022,4022,CHECK,0,"['8d', '8s']","['6h', '5h']","['4h', '2s', '9s', '8h']",,4s,100,100
816,Turn,1,-4022,4022,CHECK,0,"['8d', '8s']","['6h', '5h']","['4h', '2s', '9s', '8h']",,4s,100,100
816,River,0,-4022,4022,CHECK,0,"['8d', '8s']","['6h', '5h']","['4h', '2s', '9s', '8h', '9h']",,4s,100,100
816,River,1,-4022,4022,CHECK,0,"['8d', '8s']","['6h', '5h']","['4h', '2s', '9s', '8h', '9h']",,4s,100,100
817,Pre-Flop,1,-3922,3922,CALL,0,"['7d', '5d']","['5h', '3s']","['8d', '2s']",,,1,1
817,Pre-Flop,0,-3922,3922,RAISE,98,"['7d', '5d']","['5h', '3s']","['8d', '2s']",,,2,2
817,Pre-Flop,1,-3922,3922,DISCARD,0,"['7d', '5d']","['5h', '3s']","['8d', '2s']",,,2,2
817,Pre-Flop,1,-3922,3922,FOLD,0,"['7d', '5d']","['4h', '3s']","['8d', '2s']",,5h,2,2
818,Pre-Flop,0,-3920,3920,RAISE,98,"['9s', 'Ah']","['8s', '7s']","['6h', '9d']",,,1,1
818,Pre-Flop,1,-3920,3920,CALL,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d']",,,2,2
818,Flop,0,-3920,3920,CHECK,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d', '4d']",,,100,100
818,Flop,1,-3920,3920,CHECK,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d', '4d']",,,100,100
818,Turn,0,-3920,3920,CHECK,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d', '4d', '6s']",,,100,100
818,Turn,1,-3920,3920,CHECK,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d', '4d', '6s']",,,100,100
818,River,0,-3920,3920,CHECK,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d', '4d', '6s', 'Ad']",,,100,100
818,River,1,-3920,3920,CHECK,0,"['9s', 'Ah']","['8s', '7s']","['6h', '9d', '4d', '6s', 'Ad']",,,100,100
819,Pre-Flop,1,-4020,4020,CALL,0,"['2d', '3s']","['4d', '7s']","['2h', 'Ah']",,,1,1
819,Pre-Flop,0,-4020,4020,RAISE,98,"['2d', '3s']","['4d', '7s']","['2h', 'Ah']",,,2,2
819,Pre-Flop,1,-4020,4020,DISCARD,0,"['2d', '3s']","['4d', '7s']","['2h', 'Ah']",,,2,2
819,Pre-Flop,1,-4020,4020,FOLD,0,"['2d', '3s']","['4d', '3h']","['2h', 'Ah']",,7s,2,2
820,Pre-Flop,0,-4018,4018,RAISE,98,"['8s', '9s']","['6h', '2d']","['2s', 'As']",,,1,1
820,Pre-Flop,1,-4018,4018,DISCARD,0,"['8s', '9s']","['6h', '2d']","['2s', 'As']",,,2,2
820,Pre-Flop,1,-4018,4018,FOLD,0,"['8s', '9s']","['3s', '2d']","['2s', 'As']",,6h,2,2
821,Pre-Flop,1,-4016,4016,CALL,0,"['Ah', '9h']","['3s', '9s']","['8h', '8s']",,,1,1
821,Pre-Flop,0,-4016,4016,RAISE,98,"['Ah', '9h']","['3s', '9s']","['8h', '8s']",,,2,2
821,Pre-Flop,1,-4016,4016,DISCARD,0,"['Ah', '9h']","['3s', '9s']","['8h', '8s']",,,2,2
821,Pre-Flop,1,-4016,4016,CALL,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s']",,3s,2,2
821,Flop,1,-4016,4016,CHECK,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s', 'As']",,3s,100,100
821,Flop,0,-4016,4016,CHECK,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s', 'As']",,3s,100,100
821,Turn,1,-4016,4016,CHECK,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s', 'As', '8d']",,3s,100,100
821,Turn,0,-4016,4016,CHECK,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s', 'As', '8d']",,3s,100,100
821,River,1,-4016,4016,CHECK,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s', 'As', '8d', '7d']",,3s,100,100
821,River,0,-4016,4016,CHECK,0,"['Ah', '9h']","['7h', '9s']","['8h', '8s', 'As', '8d', '7d']",,3s,100,100
822,Pre-Flop,0,-3916,3916,RAISE,98,"['4d', '5d']","['5h', '6d']","['8d', '6s']",,,1,1
822,Pre-Flop,1,-3916,3916,CALL,0,"['4d', '5d']","['5h', '6d']","['8d', '6s']",,,2,2
822,Flop,0,-3916,3916,CHECK,0,"['4d', '5d']","['5h', '6d']","['8d', '6s', '2s']",,,100,100
822,Flop,1,-3916,3916,CHECK,0,"['4d', '5d']","['5h', '6d']","['8d', '6s', '2s']",,,100,100
822,Turn,0,-3916,3916,CHECK,0,"['4d', '5d']","['5h', '6d']","['8d', '6s', '2s', '3h']",,,100,100
822,Turn,1,-3916,3916,CHECK,0,"['4d', '5d']","['5h', '6d']","['8d', '6s', '2s', '3h']",,,100,100
822,River,0,-3916,3916,CHECK,0,"['4d', '5d']","['5h', '6d']","['8d', '6s', '2s', '3h', '7s']",,,100,100
822,River,1,-3916,3916,CHECK,0,"['4d', '5d']","['5h', '6d']","['8d', '6s', '2s', '3h', '7s']",,,100,100
823,Pre-Flop,1,-3816,3816,CALL,0,"['6d', '5h']","['Ah', '9h']","['7s', '9d']",,,1,1
